Kit Name,Kit Link,Kit Photo,forma_tur
2000-01 Valencia Away Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2000-01-valencia-away-shirt-very-good-l-920801.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/v/a/valencia-00-away-use_8_1_2_2_2_1_2_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2000-01 Real Madrid Home Shirt (Good) L,https://www.classicfootballshirts.co.uk/2000-01-real-madrid-home-shirt-good-l-964286.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/r/e/real-madird-00-home_4_1_2_1_2_1_1_3_3_1_1_1_1_1_1_1_2_2_1_1_1_1_2_2_1_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2004-05 Valencia Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2004-05-valencia-home-shirt-excellent-l-962652.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/c/r/crail2_04_11_2020_lb0053_1_2_2_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2003-04 Valencia Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2003-04-valencia-home-shirt-very-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/v/a/valencia-03-home_4_2_2_1_1_2_2_3_1_2_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2003-04 Valencia Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2003-04-valencia-home-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/v/a/valencia-03-home_4_2_2_1_1_2_2_3_1_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2007-08 Valencia Away Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2007-08-valencia-away-shirt-very-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/v/a/valencia-07-away_1_1_1_2_5_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
1997-98 Atletico Madrid Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1997-98-atletico-madrid-home-shirt-excellent-l-921501.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/a/t/atletico-97-home_1_4_2_1_1_1_2_1_1__1_3_3_2_1_1_1_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
1995-97 Athletic Bilbao Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1995-97-athletic-bilbao-home-shirt-excellent-l-2.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/a/t/atletico-bilbao-96-home-front-use_1_3.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
1995-97 Athletic Bilbao Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1995-97-athletic-bilbao-home-shirt-excellent-l182atbh9621.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/b/i/bibao-96-home-new.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2012-13 Barcelona Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2012-13-barcelona-home-shirt-excellent-l-960157.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/b/a/barcelona-12-home-shirt_4_1_2_1_1_3_1_1_6_1_2_1_2_3_1_1_1_1_1_1_1_1_2_1_6_2_2_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2017-18 Atletico Madrid Player Issue Away Shirt *w/Tags*,https://www.classicfootballshirts.co.uk/2017-18-atletico-madrid-player-issue-away-shirt-w-tags1-1403.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/a/t/atletico-17-away-pi-tags_10.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2014-15 Atletico Madrid Player Issue Away Shirt *w/Tags*,https://www.classicfootballshirts.co.uk/2014-15-atletico-madrid-player-issue-away-shirt-w-tags1-1397.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/a/t/atletico-14-away-pi-tags_2_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2008-09 Real Madrid Home Shirt (Good) L,https://www.classicfootballshirts.co.uk/2008-09-real-madrid-home-shirt-good-l-961954.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/m/a/madrid-08-home_5_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2008-09 Real Madrid Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2008-09-real-madrid-home-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/m/a/madrid-08-home_3.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2006-08 Barcelona Away Shirt (Good) L,https://www.classicfootballshirts.co.uk/2006-08-barcelona-away-shirt-good-l-962810.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/b/a/barcelona-06-away-_5_2_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2004-05 Atletico Madrid Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2004-05-atletico-madrid-home-shirt-very-good-l-898994.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/a/t/atletico-04-home-sizedetails_2_1_2_1_2_3_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2004-05 Atletico Madrid Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2004-05-atletico-madrid-away-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/a/t/atletico-04-away_2_1_1_1_1_1_2_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2000 Espanyol Centenary Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2000-espanyol-centenary-home-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/e/s/espanyol-00-home-new.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2004-05 Atletico Madrid Away Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2004-05-atletico-madrid-away-shirt-excellent-l-894270.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/a/t/atletico-04-away_2_1_1_1_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2006-07 Atletico Madrid Away Shirt *w/Tags*,https://www.classicfootballshirts.co.uk/2006-07-atletico-madrid-away-shirt-w-tags-892095.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/a/t/ateltico-06-away-tags.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2008-09 Real Madrid Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2008-09-real-madrid-away-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/r/e/real-madrid-08-away-use_4_3_1_4_1_1_1_2_2_2_2_1_2_1_2_2_3_1_1_1_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2004-05 Atletico Madrid Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2004-05-atletico-madrid-away-shirt-excellent-l-886142.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/a/t/atletico-04-away_2_1_1_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2007-08 Atletico Madrid Away Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2007-08-atletico-madrid-away-shirt-very-good-l-878950.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/a/t/atletico-07-away_6_2_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2001-02 Valencia Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2001-02-valencia-home-shirt-very-good-l-897088.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/v/a/valencia-01-home_3_3_2_1_1_1_1_2_2_2_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2020-21 Real Betis Player Issue Away Shirt *BNIB*,https://www.classicfootballshirts.co.uk/2020-21-real-betis-player-issue-away-shirt-bnib1-1060.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/b/e/bet-away-pro-ns-front.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
1997-98 Barcelona Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1997-98-barcelona-home-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/b/a/barcelona-97-home-new-hof-front_1_1_2_1_1_2_1_2_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2005-06 Atletico Madrid Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2005-06-atletico-madrid-away-shirt-excellent-s-870206.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/a/t/atletico-05-away_3_1_2_3_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2005-06 Barcelona Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2005-06-barcelona-home-shirt-excellent-l-957051.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/b/a/barca-05-home_13_1_1_1_1_1_2_1_1_2_2_2_2_1_1_1_1_1_1_3_1_2_1_2_2_2_1_1_1_1_2_1_1_1_1_2_1_1_1_1_1_2_1_2_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
1994-96 Real Madrid Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/1994-96-real-madrid-home-shirt-very-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/r/e/real-madrid-94-home-use_12_1_3_1_2_3_1_1_1_2_3_2_1_2_2_2_2_1_2_2_1_3_1_1_1_1_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2006-08 Barcelona Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2006-08-barcelona-away-shirt-excellent-l-947760.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/b/a/barcelona-06-away-_5_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2014-15 Atletico Madrid Home Shirt *w/Tags* L,https://www.classicfootballshirts.co.uk/2014-15-atletico-madrid-away-shirt-excellent-l-964280.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/a/t/atletico-14-home-tags.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2014-15 Atletico Madrid Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2014-15-atletico-madrid-away-shirt-excellent-l-962657.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/a/t/atletico-madrid-14-away-front-use_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2014-16 Valencia Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2014-16-valencia-away-shirt-excellent-l-895643.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/v/a/valencia-14-away-negredo_1__2_1_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2002-03 Real Madrid Centenary Home Shirt (Good) L,https://www.classicfootballshirts.co.uk/2002-03-real-madrid-centenary-home-shirt-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/r/e/real-madrid-02-home-nosponsor_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2004-05 Barcelona Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2004-05-barcelona-away-shirt-excellent-l-955094.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/b/a/barcelona-04-away_5_1_3_1_1_2_1_1_2_1_2_3_1_1_2_1_1_1_1_2_2_2_1_2_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2004-05 Barcelona Away Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2004-05-barcelona-away-shirt-very-good-l-964296.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/b/a/barcelona-04-away_5_1_3_1_1_2_1_1_2_1_2_3_1_1_2_1_1_1_1_2_2_2_1_2_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2020-21 Valencia Away Shirt *BNIB*,https://www.classicfootballshirts.co.uk/2020-21-valencia-away-shirt-bnib-886875.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/v/a/valencia-20-away-ns-tags_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
1998-99 Atletico Madrid Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/1998-99-atletico-madrid-home-shirt-very-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/a/t/atletico-98-home-new_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2020-21 Valencia Home Shirt *BNIB*,https://www.classicfootballshirts.co.uk/2020-21-valencia-home-shirt-bnib-886805.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/v/a/valencia-20-home-ns-tags_3.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
1994-96 Real Madrid Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1994-96-real-madrid-away-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/r/e/real-madrid-94-away_3_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2002-03 Barcelona Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2002-03-barcelona-home-shirt-excellent-l-957280.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/b/a/barcelona-02-home-use_15_3_1_2_1_2_1_1_1_1_1_1_2_1_1_1_1_3_1_1_1_1_2_1_1_3_1_1_1_1_1_1_1_2_3_2_2_2_2_1_2_1_1_1_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2001-02 Real Madrid CL Centenary Away Shirt (Good) L,https://www.classicfootballshirts.co.uk/2001-02-real-madrid-cl-centenary-away-shirt-good-l-944064.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/r/e/real-madrid-01-away-cl-front_1_1_2_1_2_1_2_3_2_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2010-11 Real Madrid Home Shirt (Good) L,https://www.classicfootballshirts.co.uk/2010-11-real-madrid-home-shirt-good-l-943796.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/r/e/real-madrid-10-home-use_1_10_5_1_1_1_1_1_1_1_1_2_1_1_1_1_3_3_1_2_1_1_5_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2020-21 Real Betis Away Shirt *BNIB*,https://www.classicfootballshirts.co.uk/2020-21-real-betis-away-shirt-bnib.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/b/e/betis-20-away-tags.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2004-05 Real Madrid Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2004-05-real-madrid-home-shirt-very-good-l-958460.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/r/e/real-madrid-04-home_11_1_2_1_1_1_1_1_3_1_1_2_2_1_1_1_2_1_1_1_2_1_1_2_1_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2000-01 Valencia Away Shirt *BNIB* L,https://www.classicfootballshirts.co.uk/2000-01-valencia-away-shirt-bnib-m-861152.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/v/a/valencia-00-away-tags_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2002-03 Valencia Player Issue Away Shirt *BNIB* L,https://www.classicfootballshirts.co.uk/2002-03-valencia-player-issue-awayshirt-wtags-l-859326.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/v/a/valencia-02-away-pi-tags.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2011-12 Barcelona Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2011-12-barcelona-home-shirt-excellent-l-956308.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/b/a/barcelona-11-home-front_5.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2005-06 Real Madrid Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2005-06-real-madrid-away-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/r/e/real-madrid-05-away_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2005-06 Real Madrid Away Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2005-06-real-madrid-away-shirt-very-good-l-962534.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/r/e/real-madrid-05-away_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2021-22 Valencia Home Shirt *BNIB*,https://www.classicfootballshirts.co.uk/2021-22-valencia-home-shirt-bnib.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/v/a/valencia-21-home-tags.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2002-03 Atletico Madrid Home Shirt *w/Tags* L,https://www.classicfootballshirts.co.uk/2002-03-atletico-madrid-home-shirt-w-tags-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/a/t/atletico-02-home-tags_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
1997-98 Barcelona Away Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/1997-98-barcelona-away-shirt-very-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/b/a/barca-97-away_5_2_1_2_1_1_1_1_3_1_1_2_1_1_1_1_2_1_1_2_1_1_1_3_1_1_1_1_1_1_2_1_3_1_3_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2007-08 Barcelona Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2007-08-barcelona-home-shirt-excellent-l-956188.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/b/a/barcelona-07-home_13_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2013-14 Real Madrid Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2013-14-real-madrid-home-shirt-excellent-l-959779.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/r/e/real-madrid-13-home_1_6_1_1_2_2_1_1_1_1_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
1995-97 Barcelona Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/1995-97-barcelona-home-shirt-very-good-l-940684.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/b/a/barcelona-95-home-new-hof-front_2_2_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2017-18 Atletico Madrid Women's Player Issue Away Shirt *w/Tags* L,https://www.classicfootballshirts.co.uk/2017-18-atletico-madrid-women-s-player-issue-away-shirt-w-tags-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/a/t/atletico-17-womens-away-pi-tags_2_2_4.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2009-10 Valencia Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2009-10-valencia-home-shirt-very-good-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/v/a/valencia-09-home_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
1992-95 Barcelona Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1992-95-barcelona-home-shirt-excellent-l-956020.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/b/a/barcelona-93-home-new-hof-front_1__2_3.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2015-16 Atletico Madrid Player Issue Home Shirt *w/Tags* L,https://www.classicfootballshirts.co.uk/2015-16-atletico-madrid-player-issue-home-shirt-w-tags-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/a/t/atletico-15-home-pi-tags_3_1_7_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
1999-00 Atletico Madrid Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1999-00-atletico-madrid-home-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/a/t/atletico-99-home-new.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
1999-00 Atletico Madrid Home Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/1999-00-atletico-madrid-home-shirt-very-good-l-964315.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/a/t/atletico-99-home_4.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2009-10 Barcelona Away Shirt (Good) L,https://www.classicfootballshirts.co.uk/2009-10-barcelona-away-shirt-good-xl-963237.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/b/a/barcelona-09-away_1_2_1_1_1_1_1_1_2_3_1_2_2_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2009-10 Barcelona Away Shirt (Good) L,https://www.classicfootballshirts.co.uk/2009-10-barcelona-away-shirt-good-l-964256.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/b/a/barcelona-09-away_1_2_1_1_1_1_1_1_2_3_1_2_2_1_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
1997-98 Real Madrid Away Shirt *w/Tags* L,https://www.classicfootballshirts.co.uk/1997-98-real-madrid-away-shirt-w-tags-l-927853.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/r/e/real-madrid-97-away-tags_3_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2010-11 Real Madrid Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/2010-11-real-madrid-away-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/r/e/real-madrid-10-away-use_1_1_1_1_1_1_3_1_1_1_3_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2018-19 Barcelona Home Shirt *As New* L,https://www.classicfootballshirts.co.uk/2018-19-barcelona-home-shirt-w-tags-s-924965.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/r/o/robintags_24-03-2022__73-edit.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
1997-98 Barcelona Away Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1997-98-barcelona-away-shirt-excellent-l.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/b/a/barca-97-away_5_2_1_2_1_1_1_1_3_1_1_2_1_1_1_1_2_1_1_2_1_1_1_3_1_1_1_1_1_1_2_1_3_1_4_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
1995-97 Barcelona Home Shirt (Excellent) L,https://www.classicfootballshirts.co.uk/1995-97-barcelona-home-shirt-excellent-l-956017.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/b/a/barcelona-95-home-new-hof-front_2_2_4.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2017-18 Real Madrid Home Shirt *BNIB* L,https://www.classicfootballshirts.co.uk/2017-18-real-madrid-home-shirt-bnib-l-917811.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/r/e/real-madrid-17-home-tags_2.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
2014-15 Barcelona Away Shirt (Very Good) L,https://www.classicfootballshirts.co.uk/2014-15-barcelona-away-shirt-very-good-m-920856.html,"https://images.classicfootballshirts.co.uk/pub/media/catalog/product/b/a/barcelona-14-away_2_7_1_1_3_1_1.jpg/tr:w-500,h-500,dpr-2,q-50,cm-pad_resize",LaLiga_kits
